#Trace Data: Traceplane_1_traces_1
#           x1[m]               y1[m]             z1[m]              x2[m]              y2[m]              z2[m] 	  len[m] 	   totlen[m]        Trend    Plunge    SegID   TraceID  TriangleIndex     TriangleCount     Aperture[m]     Permeability[mD]     Compressibility[1/kPa]     Transmissivity[m^2/s]     Storativity[-]     FractureX[m]     FractureY[m]     FractureZ[m]     Area[m^2]     EquivRadius[m]     Strike[deg]     DipAngle[deg]     FractureIndex     FractureSet
   -243.533268126 	    -198.852833244 	                 0 	    -242.584957751 	    -198.231703314 	                 0 	  1.13362 	      8.86403  	  326.8    50.48         2        8              1                   1       5.3412889e-005          1472471.5          0.0020034616       5.8010232e-007       1.0476751e-006         -245.71707         -217.06339         -11.578775          486.73999          12.447254          56.775757          39.518040               12089   bedding_1
   -250.000005873 	    -240.451653513 	                 0 	    -249.393714102 	     -240.17548469 	                 0 	 0.666227 	      3.39544  	  335.5    51.66         1        9              1                   1       6.8336676e-006          7390828.5           0.019902283       3.7252775e-007       1.3315464e-006         -247.69345         -245.14371         -4.1327653          82.053886          5.1106324          65.510574          38.336891               13187   bedding_1
   -249.393714102 	     -240.17548469 	                 0 	    -246.910022886 	    -239.044156107 	                 0 	  2.72922 	      3.39544  	  335.5    51.66         2        9              1                   1       6.8336676e-006          7390828.5           0.019902283       3.7252775e-007       1.3315464e-006         -247.69345         -245.14371         -4.1327653          82.053886          5.1106324          65.510574          38.336891               13187   bedding_1
   -250.000005873 	    -204.653886828 	                 0 	    -243.278052481 	    -203.088925871 	                 0 	  6.90172 	      6.90172  	  346.9    38.32         1       10              1                   1       6.0353890e-005          1480804.0          0.0039695646       6.5919590e-007       2.3455661e-006         -241.55684         -220.34673         -21.757687          938.57770          17.284634          76.894234          51.675041               13585   bedding_1
   -250.000005873 	    -218.801137003 	                 0 	    -230.461200388 	     -217.31384376 	                 0 	  19.5953 	      27.9806  	  355.6    58.09         1       11              1                   1       9.1878719e-005          2279365.5          0.0013412931       1.5446872e-006       1.2065301e-006         -237.11287         -219.84999         -1.2602103          1430.5366          21.339024          85.647026          31.908169               19358   bedding_1
   -230.461200388 	     -217.31384376 	                 0 	     -222.10014263 	    -216.677393946 	                 0 	  8.38525 	      27.9806  	  355.6    58.09         2       11              1                   1       9.1878719e-005          2279365.5          0.0013412931       1.5446872e-006       1.2065301e-006         -237.11287         -219.84999         -1.2602103          1430.5366          21.339024          85.647026          31.908169               19358   bedding_1
   -250.000005873 	    -240.218342814 	                 0 	    -241.043207558 	    -235.974854502 	                 0 	  9.91118 	      9.91118  	  334.6    52.17         1       12              1                   1       4.9070200e-005          1275959.5          0.0013852051       4.6181322e-007       6.6547454e-007         -226.10143         -242.62032         -9.6301174          891.41003          16.844721          64.649666          37.827221               13797   bedding_1
   -250.000005873 	    -243.811379465 	                 0 	    -241.364118488 	    -241.070679697 	                 0 	  9.06035 	       44.458  	  342.4    62.93         1       13              1                   2       4.3125870e-005          2949321.0          0.0012408852       9.3814850e-007       5.2392488e-007         -227.68071         -238.62247        -0.92266107          1287.7764          20.246283          72.392586          27.066755               16680   bedding_1
   -241.364118488 	    -241.070679697 	                 0 	    -240.934263142 	    -240.934258494 	                 0 	 0.450984 	       44.458  	  342.4    62.93         2       13              1                   2       4.3125870e-005          2949321.0          0.0012408852       9.3814850e-007       5.2392488e-007         -227.68071         -238.62247        -0.92266107          1287.7764          20.246283          72.392586          27.066755               16680   bedding_1
   -240.934263142 	    -240.934258494 	                 0 	    -207.624819906 	    -230.363139185 	                 0 	  34.9466 	       44.458  	  342.4    62.93         3       13              0                   2       4.3125870e-005          2949321.0          0.0012408852       9.3814850e-007       5.2392488e-007         -227.68071         -238.62247        -0.92266107          1287.7764          20.246283          72.392586          27.066755               16680   bedding_1
   -250.000005873 	     -242.45938209 	                 0 	    -237.066159399 	    -237.066155466 	                 0 	  14.0133 	      29.6322  	  337.4    49.14         1       14              1                   2       0.00019431228          378281.56        9.5354968e-005       5.4215951e-007       1.8140244e-007         -236.37070         -240.65541         -3.0968268          673.24994          14.639061          67.364563          40.857510               20689   bedding_1
   -237.066159399 	    -237.066155466 	                 0 	    -228.049200209 	    -233.306214365 	                 0 	  9.76948 	      29.6322  	  337.4    49.14         2       14              0                   2       0.00019431228          378281.56        9.5354968e-005       5.4215951e-007       1.8140244e-007         -236.37070         -240.65541         -3.0968268          673.24994          14.639061          67.364563          40.857510               20689   bedding_1
   -228.049200209 	    -233.306214365 	                 0 	    -222.650273474 	    -231.054938349 	                 0 	   5.8495 	      29.6322  	  337.4    49.14         3       14              0                   2       0.00019431228          378281.56        9.5354968e-005       5.4215951e-007       1.8140244e-007         -236.37070         -240.65541         -3.0968268          673.24994          14.639061          67.364563          40.857510               20689   bedding_1
    -240.84815398 	    -193.472197089 	                 0 	    -239.744874628 	    -193.124412093 	                 0 	   1.1568 	       32.561  	  342.5     62.4         1       15              1                   1       5.2530999e-005          1278455.4          0.0012760140       4.9535083e-007       6.5625204e-007         -224.47037         -208.74115         -10.185190          2817.4351          29.946911          72.503601          27.595184               20261   bedding_1
   -239.744874628 	    -193.124412093 	                 0 	    -227.829296263 	    -189.368269953 	                 0 	  12.4936 	       32.561  	  342.5     62.4         2       15              1                   1       5.2530999e-005          1278455.4          0.0012760140       4.9535083e-007       6.5625204e-007         -224.47037         -208.74115         -10.185190          2817.4351          29.946911          72.503601          27.595184               20261   bedding_1
   -227.829296263 	    -189.368269953 	                 0 	    -209.793555411 	    -183.682863268 	                 0 	  18.9106 	       32.561  	  342.5     62.4         3       15              1                   1       5.2530999e-005          1278455.4          0.0012760140       4.9535083e-007       6.5625204e-007         -224.47037         -208.74115         -10.185190          2817.4351          29.946911          72.503601          27.595184               20261   bedding_1
   -245.081279906 	    -182.454136881 	                 0 	    -230.256909044 	    -183.280547175 	                 0 	  14.8474 	      17.1023  	  3.191    59.02         1       16              1                   1       0.00012023935          1115731.0          0.0031222503       9.8950443e-007       3.6754784e-006         -236.80186         -204.40956         -12.885378          1432.0227          21.350105          93.190750          30.981520               18196   bedding_1
